date,m7,m6_bonus,m6,m5_bonus,m5,m4_bonus,m4,m3_bonus,m3
March 31 2020,70000000,440495,5106,770.60,108.40,47.70,20.00,20.00,Free Play
March 27 2020,70000000,241096,4822,909.80,109.40,48.80,20.00,20.00,Free Play
March 24 2020,65000000,60497,4321,672.20,93.70,41.90,20.00,20.00,Free Play
March 20 2020,60000000,257664,4685,904.10,97.10,47.10,20.00,20.00,Free Play
March 17 2020,55000000,217481,4943,925.40,106.60,49.90,20.00,20.00,Free Play
March 13 2020,50000000,93894,5216,1090,111.10,50.70,20.00,20.00,Free Play
March 10 2020,40000000,193437,3948,913.90,111.20,50.60,20.00,20.00,Free Play
March 6 2020,30553712,228852,4577,1002,110.60,50.20,20.00,20.00,Free Play
March 3 2020,24000000,173476,4956,1073,106.30,50.20,20.00,20.00,Free Play
February 28 2020,19000000,107629,5250,993.50,109.60,51.80,20.00,20.00,Free Play
February 25 2020,70000000,1071986,4389,883.60,109.20,50.60,20.00,20.00,Free Play
February 21 2020,65000000,114830,5180,933.60,108.90,51.00,20.00,20.00,Free Play
February 18 2020,60000000,342410,5532,995.70,104.70,51.30,20.00,20.00,Free Play
February 14 2020,55000000,296299,3658,925.90,106.70,49.90,20.00,20.00,Free Play
February 11 2020,50000000,106971,4862,972.50,106.10,47.60,20.00,20.00,Free Play
February 7 2020,40000000,224530,5103,1095,110.90,51.40,20.00,20.00,Free Play
February 4 2020,32000000,169423,4983,782.00,110.20,51.90,20.00,20.00,Free Play
January 31 2020,27000000,216976,5864,885.60,112.70,50.80,20.00,20.00,Free Play
January 28 2020,22000000,153174,5673,828.00,103.20,44.50,20.00,20.00,Free Play
January 24 2020,17000000,200042,4349,937.70,106.60,46.80,20.00,20.00,Free Play
January 21 2020,12000000,146686,4191,898.10,98.70,48.60,20.00,20.00,Free Play
January 17 2020,50000000,301257,5285,987.70,116.00,51.40,20.00,20.00,Free Play
January 14 2020,40000000,205143,4771,789.00,104.00,48.30,20.00,20.00,Free Play
January 10 2020,33000000,272990,7800,862.10,109.10,49.20,20.00,20.00,Free Play
January 7 2020,70000000,197680,3822,791.50,96.50,44.30,20.00,20.00,Free Play
January 3 2020,70000000,143090,4290,876.90,106.50,51.70,20.00,20.00,Free Play
April 9 2021,25000000,197362,7310,1184,107.30,48.20,20.00,20.00,Free Play
April 6 2021,20000000,154966,5166,1045,111.30,50.00,20.00,20.00,Free Play
April 2 2021,15000000,189265,5115,1052,111.60,52.30,20.00,20.00,Free Play
March 30 2021,10000000,150758,5199,942.20,107.90,49.20,20.00,20.00,Free Play
March 26 2021,15000000,187583,3474,846.20,100.20,47.10,20.00,20.00,Free Play
March 23 2021,10000000,150893,3869,923.80,104.50,52.00,20.00,20.00,Free Play
March 19 2021,13000000,198044,4305,797.50,104.90,48.90,20.00,20.00,Free Play
March 16 2021,50000000,279418,4873,925.30,103.30,50.20,20.00,20.00,Free Play
March 12 2021,44811026,126728,4296,831.00,101.40,49.70,20.00,20.00,Free Play
March 9 2021,35774276,191147,3901,980.20,96.00,46.70,20.00,20.00,Free Play
March 5 2021,29000000,226310,5956,1053,103.80,49.00,20.00,20.00,Free Play
March 2 2021,24000000,194393,5254,1144,113.30,51.40,20.00,20.00,Free Play
February 26 2021,70000000,182843,5322,940.80,103.50,49.70,20.00,20.00,Free Play
February 23 2021,65000000,637354,5795,907.70,107.10,50.90,20.00,20.00,Free Play
February 19 2021,60000000,473984,3319,821.70,102.10,51.00,20.00,20.00,Free Play
February 16 2021,55000000,225988,5650,858.20,106.30,50.30,20.00,20.00,Free Play
February 12 2021,50000000,90427,3716,822.10,96.50,47.70,20.00,20.00,Free Play
February 9 2021,40000000,184423,3764,807.70,105.10,48.20,20.00,20.00,Free Play
February 5 2021,30882292,212153,5051,1027,108.20,51.40,20.00,20.00,Free Play
February 2 2021,25000000,166595,4063,1052,110.50,50.80,20.00,20.00,Free Play
January 29 2021,20000000,196566,5173,893.50,102.70,49.30,20.00,20.00,Free Play
January 26 2021,15000000,77947,5029,1028,114.00,52.80,20.00,20.00,Free Play
January 22 2021,60000000,306130,4601,920.20,106.30,49.10,20.00,20.00,Free Play
January 19 2021,55000000,241723,6198,947.90,116.70,52.70,20.00,20.00,Free Play
January 15 2021,50000000,259281,4630,836.40,107.60,49.90,20.00,20.00,Free Play
January 12 2021,40000000,185590,5155,890.80,104.10,52.80,20.00,20.00,Free Play
January 8 2021,32000000,198699,4516,917.10,102.50,48.20,20.00,20.00,Free Play
January 5 2021,27000000,82221,4444,905.20,107.40,52.40,20.00,20.00,Free Play
January 1 2021,22000000,190399,5289,1020,110.90,52.20,20.00,20.00,Free Play
